-0.0375919;0.00314734;16.7915
-0.0342775;0.00604766;17.0214
-0.0371335;0.0105702;16.1154
-0.0267485;-0.022351;19.0814
-0.0232333;-0.0229391;19.3848
-0.0238182;-0.0191578;19.4834
-0.028089;0.0109763;17.6723
-0.025361;0.00881724;18.5315
-0.0230818;0.013284;18.5046
-0.032093;0.0133898;16.6307
-0.028089;0.0109763;17.6723
-0.0264009;0.0156805;17.4612
-0.0283015;0.00686525;18.0712
-0.0293442;0.00264925;18.2194
-0.0262616;0.00467148;18.7388
-0.0312781;0.00671088;17.4877
-0.0283015;0.00686525;18.0712
-0.028089;0.0109763;17.6723
-0.0312781;0.00671088;17.4877
-0.0293442;0.00264925;18.2194
-0.0283015;0.00686525;18.0712
-0.0330359;0.000786567;17.676
-0.0312781;0.00671088;17.4877
-0.0342775;0.00604766;17.0214
-0.0283015;0.00686525;18.0712
-0.025361;0.00881724;18.5315
-0.028089;0.0109763;17.6723
-0.0186893;0.00493202;20.8846
-0.0170594;0.00339342;21.6641
-0.0160131;0.00573231;21.7639
-0.0262616;0.00467148;18.7388
-0.0293442;0.00264925;18.2194
-0.0265087;0.000216362;19.0101
-0.0241989;0.00282957;19.4064
-0.0262616;0.00467148;18.7388
-0.0265087;0.000216362;19.0101
-0.0231027;0.000623689;19.8568
-0.0241989;0.00282957;19.4064
-0.0265087;0.000216362;19.0101
-0.0231027;0.000623689;19.8568
-0.0213885;0.00355604;20.1492
-0.0241989;0.00282957;19.4064
-0.0232592;0.00587299;19.3815
-0.025361;0.00881724;18.5315
-0.0262616;0.00467148;18.7388
-0.0170594;0.00339342;21.6641
-0.0155255;0.00220637;22.416
-0.014601;0.00426178;22.5797
-0.0231027;0.000623689;19.8568
-0.0265087;0.000216362;19.0101
-0.0243811;-0.0023805;19.6545
-0.0217937;-0.00187754;20.3441
-0.0231027;0.000623689;19.8568
-0.0243811;-0.0023805;19.6545
-0.0213885;0.00355604;20.1492
-0.0232592;0.00587299;19.3815
-0.0241989;0.00282957;19.4064
-0.0186893;0.00493202;20.8846
-0.0213885;0.00355604;20.1492
-0.019312;0.00252334;20.9135
-0.0204242;0.00666954;20.1101
-0.0222804;0.00901577;19.2779
-0.0232592;0.00587299;19.3815
-0.0155255;0.00220637;22.416
-0.0140681;0.00100083;23.1964
-0.0132852;0.00277459;23.4177
-0.0190473;-0.00555161;21.1923
-0.0205352;-0.00408447;20.7495
-0.0211521;-0.00673414;20.5307
-0.0215831;-0.00954819;20.3289
-0.0211521;-0.00673414;20.5307
-0.0238857;-0.0063386;19.8466
-0.0165068;-0.016977;20.7876
-0.0145106;-0.0156966;21.3554
-0.0178672;-0.01448;20.8026
