0.855556;0.877778;0.65;0
0.833333;0.9;0.65;0
0.855556;0.811111;0.65;0
0.84;0.846667;0.65;0
0.816667;0.833333;0.65;0
0.877778;0.855556;0.65;0
0.855556;0.877778;0.65;0
0.84;0.846667;0.65;0
0.855556;0.877778;0.65;0
0.9;0.866667;0.65;0
0.866667;0.9;0.65;0
0.855556;0.877778;0.65;0
0.877778;0.855556;0.65;0
0.9;0.866667;0.65;0
0.833333;0.9;0.65;0
0.855556;0.877778;0.65;0
0.866667;0.9;0.65;0
0.875;0.825;0.65;0
0.9;0.833333;0.65;0
0.877778;0.855556;0.65;0
0.84;0.846667;0.65;0
0.875;0.825;0.65;0
0.877778;0.855556;0.65;0
0.855556;0.811111;0.65;0
0.877778;0.788889;0.65;0
0.875;0.825;0.65;0
0.816667;0.833333;0.65;0
0.816667;0.8;0.65;0
0.855556;0.811111;0.65;0
0.82;0.873333;0.65;0
0.788889;0.855556;0.65;0
0.816667;0.833333;0.65;0
0.855556;0.877778;0.65;0
0.82;0.873333;0.65;0
0.84;0.846667;0.65;0
0.833333;0.9;0.65;0
0.8;0.9;0.65;0
0.82;0.873333;0.65;0
0.8;0.9;0.65;0
0.766667;0.9;0.65;0
0.788889;0.855556;0.65;0
0.877778;0.855556;0.65;0
0.9;0.833333;0.65;0
0.9;0.866667;0.65;0
0.9;0.8;0.65;0
0.9;0.833333;0.65;0
0.875;0.825;0.65;0
0.82;0.873333;0.65;0
0.816667;0.833333;0.65;0
0.84;0.846667;0.65;0
0.754167;0.875;0.65;0
0.788889;0.855556;0.65;0
0.766667;0.9;0.65;0
0.733333;0.9;0.65;0
0.754167;0.875;0.65;0
0.766667;0.9;0.65;0
0.75;0.85;0.65;0
0.775;0.825;0.65;0
0.788889;0.855556;0.65;0
0.725;0.875;0.65;0
0.75;0.85;0.65;0
0.754167;0.875;0.65;0
0.683333;0.85;0.65;0
0.675;0.875;0.65;0
0.65;0.85;0.65;0
0.74;0.82;0.65;0
0.716667;0.85;0.65;0
0.706667;0.82;0.65;0
0.75625;0.79375;0.65;0
0.74;0.82;0.65;0
0.73;0.79;0.65;0
0.75;0.85;0.65;0
0.716667;0.85;0.65;0
0.74;0.82;0.65;0
0.725;0.875;0.65;0
0.675;0.875;0.65;0
0.716667;0.85;0.65;0
0.754167;0.875;0.65;0
0.75;0.85;0.65;0
0.788889;0.855556;0.65;0
0.733333;0.9;0.65;0
0.725;0.875;0.65;0
0.754167;0.875;0.65;0
0.877778;0.788889;0.65;0
0.9;0.8;0.65;0
0.875;0.825;0.65;0
0.725;0.875;0.65;0
0.733333;0.9;0.65;0
0.7;0.9;0.65;0
0.866667;0.7;0.65;0
0.841667;0.675;0.65;0
0.875;0.675;0.65;0
0.74375;0.73125;0.65;0
0.71875;0.73125;0.65;0
0.733333;0.7;0.65;0
0.783333;0.733333;0.65;0
0.770833;0.7625;0.65;0
0.74375;0.73125;0.65;0
0.8;0.7;0.65;0
0.783333;0.733333;0.65;0
0.766667;0.7;0.65;0
0.8;0.7;0.65;0
0.8125;0.725;0.65;0
0.783333;0.733333;0.65;0
0.7375;0.7625;0.65;0
0.75625;0.79375;0.65;0
0.73;0.79;0.65;0
0.766667;0.7;0.65;0
0.783333;0.733333;0.65;0
0.74375;0.73125;0.65;0
0.8;0.766667;0.65;0
0.786458;0.796875;0.65;0
0.770833;0.7625;0.65;0
0.816667;0.833333;0.65;0
0.775;0.825;0.65;0
0.786458;0.796875;0.65;0
0.6625;0.7625;0.65;0
0.629167;0.7625;0.65;0
0.65625;0.73125;0.65;0
0.68125;0.73125;0.65;0
0.6625;0.7625;0.65;0
0.65625;0.73125;0.65;0
0.67;0.79;0.65;0
0.635417;0.79375;0.65;0
0.6625;0.7625;0.65;0
0.609375;0.796875;0.65;0
0.635417;0.79375;0.65;0
0.625;0.825;0.65;0
0.595238;0.828571;0.65;0
0.609375;0.796875;0.65;0
0.625;0.825;0.65;0
0.583333;0.8;0.65;0
0.588889;0.766667;0.65;0
0.609375;0.796875;0.65;0
0.71875;0.73125;0.65;0
0.7075;0.75375;0.65;0
0.68125;0.73125;0.65;0
0.609375;0.796875;0.65;0
0.629167;0.7625;0.65;0
0.635417;0.79375;0.65;0
0.616667;0.733333;0.65;0
0.65625;0.73125;0.65;0
0.629167;0.7625;0.65;0
0.5875;0.725;0.65;0
0.616667;0.733333;0.65;0
0.588889;0.766667;0.65;0
0.55;0.75;0.65;0
0.5875;0.725;0.65;0
0.588889;0.766667;0.65;0
0.566667;0.7;0.65;0
0.6;0.7;0.65;0
0.5875;0.725;0.65;0
0.775;0.825;0.65;0
0.816667;0.833333;0.65;0
0.788889;0.855556;0.65;0
0.75;0.55;0.65;0
0.780952;0.547619;0.65;0
0.775;0.575;0.65;0
0.877778;0.788889;0.65;0
0.858333;0.75;0.65;0
0.9;0.766667;0.65;0
0.9;0.8;0.65;0
0.877778;0.788889;0.65;0
0.9;0.766667;0.65;0
0.855556;0.811111;0.65;0
0.8375;0.775;0.65;0
0.877778;0.788889;0.65;0
0.7;0.9;0.65;0
0.675;0.875;0.65;0
0.725;0.875;0.65;0
0.858333;0.75;0.65;0
0.9;0.733333;0.65;0
0.9;0.766667;0.65;0
0.841667;0.675;0.65;0
0.866667;0.7;0.65;0
0.833333;0.7;0.65;0
0.725;0.525;0.65;0
0.733333;0.5;0.65;0
0.757143;0.52381;0.65;0
0.74;0.58;0.65;0
0.716667;0.547222;0.65;0
0.75;0.55;0.65;0
0.7;0.5;0.65;0
0.733333;0.5;0.65;0
0.725;0.525;0.65;0
0.733333;0.5;0.65;0
0.766667;0.5;0.65;0
0.757143;0.52381;0.65;0
0.84;0.846667;0.65;0
0.855556;0.811111;0.65;0
0.875;0.825;0.65;0
0.71875;0.73125;0.65;0
0.7;0.7;0.65;0
0.733333;0.7;0.65;0
0.69625;0.77625;0.65;0
0.73;0.79;0.65;0
0.706667;0.82;0.65;0
0.6625;0.7625;0.65;0
0.69625;0.77625;0.65;0
0.67;0.79;0.65;0
0.6625;0.7625;0.65;0
0.68125;0.73125;0.65;0
0.7075;0.75375;0.65;0
0.770833;0.7625;0.65;0
0.7375;0.7625;0.65;0
0.74375;0.73125;0.65;0
0.770833;0.7625;0.65;0
0.75625;0.79375;0.65;0
0.7375;0.7625;0.65;0
0.75;0.85;0.65;0
0.74;0.82;0.65;0
0.775;0.825;0.65;0
0.75;0.85;0.65;0
0.725;0.875;0.65;0
0.716667;0.85;0.65;0
0.635417;0.79375;0.65;0
0.67;0.79;0.65;0
0.66;0.82;0.65;0
0.74375;0.73125;0.65;0
0.7375;0.7625;0.65;0
0.71875;0.73125;0.65;0
0.75625;0.79375;0.65;0
0.775;0.825;0.65;0
0.74;0.82;0.65;0
0.8375;0.775;0.65;0
0.855556;0.811111;0.65;0
0.816667;0.8;0.65;0
0.706667;0.82;0.65;0
0.683333;0.85;0.65;0
0.66;0.82;0.65;0
0.74;0.82;0.65;0
0.706667;0.82;0.65;0
0.73;0.79;0.65;0
0.716667;0.85;0.65;0
0.683333;0.85;0.65;0
0.706667;0.82;0.65;0
0.675;0.875;0.65;0
0.683333;0.85;0.65;0
0.716667;0.85;0.65;0
0.66;0.82;0.65;0
0.67;0.79;0.65;0
0.706667;0.82;0.65;0
0.65;0.85;0.65;0
0.66;0.82;0.65;0
0.683333;0.85;0.65;0
0.65;0.85;0.65;0
0.625;0.825;0.65;0
0.66;0.82;0.65;0
0.858333;0.75;0.65;0
0.877778;0.788889;0.65;0
0.8375;0.775;0.65;0
0.8;0.6;0.65;0
0.804762;0.571429;0.65;0
0.828571;0.595238;0.65;0
0.777778;0.666667;0.65;0
0.766667;0.7;0.65;0
0.74375;0.66875;0.65;0
0.825;0.625;0.65;0
0.805556;0.65;0.65;0
0.783333;0.625;0.65;0
0.8;0.7;0.65;0
0.766667;0.7;0.65;0
0.777778;0.666667;0.65;0
0.775;0.575;0.65;0
0.804762;0.571429;0.65;0
0.8;0.6;0.65;0
0.642857;0.87619;0.65;0
0.633333;0.9;0.65;0
0.611111;0.872222;0.65;0
0.588889;0.766667;0.65;0
0.583333;0.8;0.65;0
0.5625;0.775;0.65;0
0.55;0.75;0.65;0
0.588889;0.766667;0.65;0
0.5625;0.775;0.65;0
0.616667;0.733333;0.65;0
0.629167;0.7625;0.65;0
0.588889;0.766667;0.65;0
0.666667;0.7;0.65;0
0.65625;0.73125;0.65;0
0.633333;0.7;0.65;0
0.629167;0.7625;0.65;0
0.609375;0.796875;0.65;0
0.588889;0.766667;0.65;0
0.875;0.725;0.65;0
0.9;0.7;0.65;0
0.9;0.733333;0.65;0
0.866667;0.7;0.65;0
0.875;0.675;0.65;0
0.9;0.7;0.65;0
0.8375;0.775;0.65;0
0.8;0.766667;0.65;0
0.825;0.75;0.65;0
0.754167;0.6375;0.65;0
0.777778;0.666667;0.65;0
0.74375;0.66875;0.65;0
0.875;0.645833;0.65;0
0.9;0.666667;0.65;0
0.875;0.675;0.65;0
0.866667;0.5;0.65;0
0.9;0.5;0.65;0
0.9;0.533333;0.65;0
0.9;0.533333;0.65;0
0.9;0.566667;0.65;0
0.877778;0.544444;0.65;0
0.877778;0.544444;0.65;0
0.855556;0.522222;0.65;0
0.9;0.533333;0.65;0
0.875;0.575;0.65;0
0.9;0.566667;0.65;0
0.9;0.6;0.65;0
0.855556;0.522222;0.65;0
0.866667;0.5;0.65;0
0.9;0.533333;0.65;0
0.825;0.525;0.65;0
0.855556;0.522222;0.65;0
0.85;0.55;0.65;0
0.825;0.525;0.65;0
0.833333;0.5;0.65;0
0.855556;0.522222;0.65;0
0.85;0.55;0.65;0
0.855556;0.522222;0.65;0
0.877778;0.544444;0.65;0
0.877778;0.611111;0.65;0
0.9;0.6;0.65;0
0.9;0.633333;0.65;0
0.875;0.645833;0.65;0
0.877778;0.611111;0.65;0
0.9;0.633333;0.65;0
0.852381;0.619048;0.65;0
0.855556;0.588889;0.65;0
0.877778;0.611111;0.65;0
0.825;0.625;0.65;0
0.828571;0.595238;0.65;0
0.852381;0.619048;0.65;0
0.825;0.525;0.65;0
0.85;0.55;0.65;0
0.811111;0.544444;0.65;0
0.788889;0.522222;0.65;0
0.825;0.525;0.65;0
0.811111;0.544444;0.65;0
0.833333;0.5;0.65;0
0.866667;0.5;0.65;0
0.855556;0.522222;0.65;0
0.877778;0.544444;0.65;0
0.875;0.575;0.65;0
0.85;0.55;0.65;0
0.877778;0.544444;0.65;0
0.9;0.566667;0.65;0
0.875;0.575;0.65;0
0.852381;0.619048;0.65;0
0.877778;0.611111;0.65;0
0.875;0.645833;0.65;0
0.825;0.525;0.65;0
0.8;0.5;0.65;0
0.833333;0.5;0.65;0
0.9;0.666667;0.65;0
0.875;0.645833;0.65;0
0.9;0.633333;0.65;0
0.788889;0.522222;0.65;0
0.8;0.5;0.65;0
0.825;0.525;0.65;0
0.780952;0.547619;0.65;0
0.788889;0.522222;0.65;0
0.811111;0.544444;0.65;0
0.757143;0.52381;0.65;0
0.766667;0.5;0.65;0
0.788889;0.522222;0.65;0
0.788889;0.522222;0.65;0
0.766667;0.5;0.65;0
0.8;0.5;0.65;0
0.875;0.675;0.65;0
0.9;0.666667;0.65;0
0.9;0.7;0.65;0
0.845833;0.725;0.65;0
0.858333;0.75;0.65;0
0.825;0.75;0.65;0
0.866667;0.7;0.65;0
0.845833;0.725;0.65;0
0.833333;0.7;0.65;0
0.875;0.725;0.65;0
0.858333;0.75;0.65;0
0.845833;0.725;0.65;0
0.9;0.7;0.65;0
0.875;0.725;0.65;0
0.866667;0.7;0.65;0
0.9;0.733333;0.65;0
0.858333;0.75;0.65;0
0.875;0.725;0.65;0
0.85;0.65;0.65;0
0.825;0.625;0.65;0
0.852381;0.619048;0.65;0
0.875;0.575;0.65;0
0.855556;0.588889;0.65;0
0.85;0.55;0.65;0
0.8375;0.775;0.65;0
0.816667;0.8;0.65;0
0.8;0.766667;0.65;0
0.757143;0.52381;0.65;0
0.788889;0.522222;0.65;0
0.780952;0.547619;0.65;0
0.5;0.533333;0.65;0
0.5;0.5;0.65;0
0.533333;0.5;0.65;0
0.5;0.533333;0.65;0
0.533333;0.5;0.65;0
0.525;0.55;0.65;0
0.533333;0.5;0.65;0
0.566667;0.5;0.65;0
0.55;0.533333;0.65;0
0.583333;0.566667;0.65;0
0.555556;0.588889;0.65;0
0.553333;0.56;0.65;0
0.6;0.5;0.65;0
0.611111;0.544444;0.65;0
0.58;0.54;0.65;0
0.775;0.575;0.65;0
0.780952;0.547619;0.65;0
0.804762;0.571429;0.65;0
0.71;0.67;0.65;0
0.733333;0.7;0.65;0
0.7;0.7;0.65;0
0.75;0.55;0.65;0
0.757143;0.52381;0.65;0
0.780952;0.547619;0.65;0
0.72;0.64;0.65;0
0.74375;0.66875;0.65;0
0.71;0.67;0.65;0
0.675;0.525;0.65;0
0.7;0.5;0.65;0
0.725;0.525;0.65;0
0.5;0.533333;0.65;0
0.525;0.55;0.65;0
0.5;0.566667;0.65;0
0.566667;0.5;0.65;0
0.6;0.5;0.65;0
0.58;0.54;0.65;0
0.526667;0.58;0.65;0
0.5;0.566667;0.65;0
0.525;0.55;0.65;0
0.553333;0.56;0.65;0
0.555556;0.588889;0.65;0
0.526667;0.58;0.65;0
0.566667;0.5;0.65;0
0.58;0.54;0.65;0
0.55;0.533333;0.65;0
0.555556;0.588889;0.65;0
0.527778;0.611111;0.65;0
0.526667;0.58;0.65;0
0.58;0.54;0.65;0
0.583333;0.566667;0.65;0
0.553333;0.56;0.65;0
0.65625;0.66875;0.65;0
0.625;0.670833;0.65;0
0.629167;0.6375;0.65;0
0.68125;0.66875;0.65;0
0.65625;0.66875;0.65;0
0.6625;0.6375;0.65;0
0.68125;0.66875;0.65;0
0.666667;0.7;0.65;0
0.65625;0.66875;0.65;0
0.6;0.583333;0.65;0
0.608333;0.6125;0.65;0
0.575;0.604167;0.65;0
0.71875;0.73125;0.65;0
0.68125;0.73125;0.65;0
0.7;0.7;0.65;0
0.591667;0.668056;0.65;0
0.6;0.7;0.65;0
0.566667;0.7;0.65;0
0.55;0.625;0.65;0
0.594444;0.636111;0.65;0
0.55;0.65;0.65;0
0.625;0.670833;0.65;0
0.6;0.7;0.65;0
0.591667;0.668056;0.65;0
0.65625;0.73125;0.65;0
0.616667;0.733333;0.65;0
0.633333;0.7;0.65;0
0.7;0.7;0.65;0
0.68125;0.73125;0.65;0
0.666667;0.7;0.65;0
0.706667;0.82;0.65;0
0.67;0.79;0.65;0
0.69625;0.77625;0.65;0
0.629167;0.7625;0.65;0
0.6625;0.7625;0.65;0
0.635417;0.79375;0.65;0
0.69625;0.77625;0.65;0
0.7075;0.75375;0.65;0
0.73;0.79;0.65;0
0.666667;0.7;0.65;0
0.68125;0.73125;0.65;0
0.65625;0.73125;0.65;0
0.7075;0.75375;0.65;0
0.7375;0.7625;0.65;0
0.73;0.79;0.65;0
0.6625;0.7625;0.65;0
0.7075;0.75375;0.65;0
0.69625;0.77625;0.65;0
0.71875;0.73125;0.65;0
0.7375;0.7625;0.65;0
0.7075;0.75375;0.65;0
0.594444;0.636111;0.65;0
0.591667;0.668056;0.65;0
0.55;0.65;0.65;0
0.608333;0.6125;0.65;0
0.594444;0.636111;0.65;0
0.575;0.604167;0.65;0
0.608333;0.6125;0.65;0
0.629167;0.6375;0.65;0
0.594444;0.636111;0.65;0
0.583333;0.566667;0.65;0
0.611111;0.544444;0.65;0
0.6;0.583333;0.65;0
0.5;0.6;0.65;0
0.5;0.566667;0.65;0
0.526667;0.58;0.65;0
0.65;0.541667;0.65;0
0.666667;0.5;0.65;0
0.675;0.525;0.65;0
0.527778;0.611111;0.65;0
0.5;0.633333;0.65;0
0.5;0.6;0.65;0
0.52381;0.642857;0.65;0
0.527778;0.611111;0.65;0
0.55;0.625;0.65;0
0.7;0.5;0.65;0
0.675;0.525;0.65;0
0.666667;0.5;0.65;0
0.75;0.55;0.65;0
0.725;0.525;0.65;0
0.757143;0.52381;0.65;0
0.5;0.666667;0.65;0
0.5;0.633333;0.65;0
0.52381;0.642857;0.65;0
0.85;0.65;0.65;0
0.875;0.645833;0.65;0
0.875;0.675;0.65;0
0.875;0.725;0.65;0
0.845833;0.725;0.65;0
0.866667;0.7;0.65;0
0.833333;0.566667;0.65;0
0.811111;0.544444;0.65;0
0.85;0.55;0.65;0
0.833333;0.566667;0.65;0
0.804762;0.571429;0.65;0
0.811111;0.544444;0.65;0
0.855556;0.588889;0.65;0
0.833333;0.566667;0.65;0
0.85;0.55;0.65;0
0.828571;0.595238;0.65;0
0.804762;0.571429;0.65;0
0.833333;0.566667;0.65;0
0.855556;0.588889;0.65;0
0.828571;0.595238;0.65;0
0.833333;0.566667;0.65;0
0.877778;0.611111;0.65;0
0.855556;0.588889;0.65;0
0.875;0.575;0.65;0
0.852381;0.619048;0.65;0
0.828571;0.595238;0.65;0
0.855556;0.588889;0.65;0
0.9;0.6;0.65;0
0.877778;0.611111;0.65;0
0.875;0.575;0.65;0
0.875;0.645833;0.65;0
0.85;0.65;0.65;0
0.852381;0.619048;0.65;0
0.825;0.625;0.65;0
0.8;0.6;0.65;0
0.828571;0.595238;0.65;0
0.802778;0.675;0.65;0
0.8;0.7;0.65;0
0.777778;0.666667;0.65;0
0.805556;0.65;0.65;0
0.802778;0.675;0.65;0
0.777778;0.666667;0.65;0
0.805556;0.65;0.65;0
0.841667;0.675;0.65;0
0.802778;0.675;0.65;0
0.875;0.675;0.65;0
0.841667;0.675;0.65;0
0.85;0.65;0.65;0
0.833333;0.7;0.65;0
0.8;0.7;0.65;0
0.802778;0.675;0.65;0
0.85;0.65;0.65;0
0.841667;0.675;0.65;0
0.805556;0.65;0.65;0
0.780952;0.547619;0.65;0
0.811111;0.544444;0.65;0
0.804762;0.571429;0.65;0
0.533333;0.7;0.65;0
0.525;0.725;0.65;0
0.5;0.7;0.65;0
0.55;0.625;0.65;0
0.555556;0.588889;0.65;0
0.575;0.604167;0.65;0
0.5;0.633333;0.65;0
0.527778;0.611111;0.65;0
0.52381;0.642857;0.65;0
0.526667;0.58;0.65;0
0.525;0.55;0.65;0
0.553333;0.56;0.65;0
0.5;0.6;0.65;0
0.526667;0.58;0.65;0
0.527778;0.611111;0.65;0
0.611111;0.544444;0.65;0
0.6;0.5;0.65;0
0.633333;0.5;0.65;0
0.611111;0.544444;0.65;0
0.583333;0.566667;0.65;0
0.58;0.54;0.65;0
0.666667;0.5;0.65;0
0.65;0.541667;0.65;0
0.633333;0.5;0.65;0
0.783333;0.625;0.65;0
0.754167;0.6375;0.65;0
0.764583;0.60625;0.65;0
0.754167;0.6375;0.65;0
0.74375;0.66875;0.65;0
0.72;0.64;0.65;0
0.73;0.61;0.65;0
0.754167;0.6375;0.65;0
0.72;0.64;0.65;0
0.783333;0.625;0.65;0
0.777778;0.666667;0.65;0
0.754167;0.6375;0.65;0
0.8;0.6;0.65;0
0.783333;0.625;0.65;0
0.764583;0.60625;0.65;0
0.802778;0.675;0.65;0
0.841667;0.675;0.65;0
0.833333;0.7;0.65;0
0.783333;0.625;0.65;0
0.805556;0.65;0.65;0
0.777778;0.666667;0.65;0
0.825;0.625;0.65;0
0.85;0.65;0.65;0
0.805556;0.65;0.65;0
0.766667;0.7;0.65;0
0.733333;0.7;0.65;0
0.74375;0.66875;0.65;0
0.553333;0.56;0.65;0
0.55;0.533333;0.65;0
0.58;0.54;0.65;0
0.525;0.55;0.65;0
0.55;0.533333;0.65;0
0.553333;0.56;0.65;0
0.525;0.55;0.65;0
0.533333;0.5;0.65;0
0.55;0.533333;0.65;0
0.525;0.825;0.65;0
0.553333;0.84;0.65;0
0.522222;0.855556;0.65;0
0.5;0.8;0.65;0
0.525;0.825;0.65;0
0.5;0.833333;0.65;0
0.544444;0.802778;0.65;0
0.566667;0.816667;0.65;0
0.553333;0.84;0.65;0
0.522222;0.788889;0.65;0
0.544444;0.802778;0.65;0
0.525;0.825;0.65;0
0.522222;0.788889;0.65;0
0.5625;0.775;0.65;0
0.544444;0.802778;0.65;0
0.825;0.75;0.65;0
0.8125;0.725;0.65;0
0.845833;0.725;0.65;0
0.8375;0.775;0.65;0
0.825;0.75;0.65;0
0.858333;0.75;0.65;0
0.8;0.766667;0.65;0
0.783333;0.733333;0.65;0
0.8125;0.725;0.65;0
0.8125;0.725;0.65;0
0.8;0.7;0.65;0
0.833333;0.7;0.65;0
0.845833;0.725;0.65;0
0.8125;0.725;0.65;0
0.833333;0.7;0.65;0
0.825;0.75;0.65;0
0.8;0.766667;0.65;0
0.8125;0.725;0.65;0
0.8;0.766667;0.65;0
0.770833;0.7625;0.65;0
0.783333;0.733333;0.65;0
0.786458;0.796875;0.65;0
0.75625;0.79375;0.65;0
0.770833;0.7625;0.65;0
0.816667;0.833333;0.65;0
0.786458;0.796875;0.65;0
0.816667;0.8;0.65;0
0.775;0.825;0.65;0
0.75625;0.79375;0.65;0
0.786458;0.796875;0.65;0
0.816667;0.8;0.65;0
0.786458;0.796875;0.65;0
0.8;0.766667;0.65;0
0.74375;0.73125;0.65;0
0.733333;0.7;0.65;0
0.766667;0.7;0.65;0
0.625;0.575;0.65;0
0.6;0.583333;0.65;0
0.611111;0.544444;0.65;0
0.675;0.525;0.65;0
0.6875;0.5625;0.65;0
0.65;0.541667;0.65;0
0.65625;0.66875;0.65;0
0.633333;0.7;0.65;0
0.625;0.670833;0.65;0
0.525;0.675;0.65;0
0.55;0.65;0.65;0
0.558333;0.675;0.65;0
0.525;0.675;0.65;0
0.52381;0.642857;0.65;0
0.55;0.65;0.65;0
0.575;0.604167;0.65;0
0.583333;0.566667;0.65;0
0.6;0.583333;0.65;0
0.6875;0.5625;0.65;0
0.65625;0.56875;0.65;0
0.65;0.541667;0.65;0
0.69625;0.62375;0.65;0
0.72;0.64;0.65;0
0.71;0.67;0.65;0
0.64375;0.60625;0.65;0
0.675;0.6;0.65;0
0.6625;0.6375;0.65;0
0.70875;0.58625;0.65;0
0.73;0.61;0.65;0
0.69625;0.62375;0.65;0
0.74;0.58;0.65;0
0.73;0.61;0.65;0
0.70875;0.58625;0.65;0
0.74;0.58;0.65;0
0.764583;0.60625;0.65;0
0.73;0.61;0.65;0
0.716667;0.547222;0.65;0
0.74;0.58;0.65;0
0.70875;0.58625;0.65;0
0.675;0.525;0.65;0
0.716667;0.547222;0.65;0
0.6875;0.5625;0.65;0
0.725;0.525;0.65;0
0.75;0.55;0.65;0
0.716667;0.547222;0.65;0
0.775;0.575;0.65;0
0.8;0.6;0.65;0
0.764583;0.60625;0.65;0
0.65625;0.66875;0.65;0
0.666667;0.7;0.65;0
0.633333;0.7;0.65;0
